,Unnamed: 0,sno,DATE,HEADLINE,TICKER,COMPANY NAME,SECTOR,SUBSECTOR,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,ISIN NUMBER,FACE VALUE,negative_score,positive_score,neutral_score,compound_score,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
386,386,4621,2023-03-27,"Bandhan Bank erases recent gains seen post NPA sale, stock back below Rs 200

Market cap of BSE companies slip to lowest level since July 15, 2022",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.087,0.08,0.833,-0.0516,425.45001220703125,427.70001220703125,406.20001220703125,412.45001220703125,406.54449462890625,731422.0,523.460009765625,528.8300048828125,513.8099975585938,516.7200134277343,509.3215576171875,612349.6,bearish
387,387,4625,2023-03-27,SJVN secures GREEN financing from JBIC worth 15 billion yen,SJVN,SJVN Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,20-May-10,10,1,INE002L01015,10,0.0,0.344,0.656,0.4939,30.649999618530273,31.100000381469727,30.549999237060547,30.850000381469727,30.33013343811035,79243560.0,37.26999969482422,37.64000053405762,36.76999969482422,37.06000022888183,36.4354850769043,18768008.2,bearish
388,388,4631,2023-03-28,Promoter stake in UPL crosses 32%. It is now at the highest level seen in last 18 years i.e. since September 2005,UPL,UPL Limited,Chemicals,Chemicals,EQ,23-Jan-04,2,1,INE628A01036,2,0.0,0.0,1.0,0.0,704.1500244140625,715.5,698.4000244140625,714.6500244140625,703.1076049804688,2618934.0,850.560009765625,858.5400024414063,842.510009765625,849.2400268554687,835.5238037109375,1456088.6,bearish
389,389,4639,2023-03-28,NBCC secures orders worth Rs 146.4 crore,NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.457,0.543,0.4939,32.0,32.099998474121094,31.399999618530273,31.100000381469727,30.77358627319336,6723842.0,40.35999984741211,40.65999984741211,39.3,39.53999977111816,39.12500267028808,6003134.0,bullish
390,390,4642,2023-03-28,"Government receives about Rs 1,355 cr from GAIL (@gailindia) as #dividend tranche",GAIL,GAIL (India) Limited,Oil Drilling And Exploration,Oil Drilling And Exploration,EQ,02-Apr-97,10,1,INE129A01019,10,0.0,0.0,1.0,0.0,103.9000015258789,104.5,104.0,104.1500015258789,100.99568176269531,7814715.0,125.66000061035156,127.08999938964844,123.55,125.43000030517578,121.63118743896484,21467785.6,bullish
391,391,4645,2023-03-28,KEI Industries becomes principal partner with #RCB for #IPL for 3 years,KEI,KEI Industries Limited,Cables,Cables,EQ,23-Mar-06,2,1,INE878B01027,2,0.0,0.0,1.0,0.0,1680.949951171875,1692.300048828125,1661.0999755859375,1661.550048828125,1659.7237548828125,69701.0,1970.8699951171875,1998.810009765625,1951.82001953125,1981.5000244140624,1979.322021484375,98978.6,bullish
392,392,4679,2023-03-30,PVR opens a 4 screen multiplex in Telangana & a 5 screen multiplex in Dehradun,PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
393,393,4682,2023-03-31,"VA Tech WABAG | JV with Metito Overseas bags project worth ₹4,400 crore",WABAG,VA Tech Wabag Limited,Engineering,Engineering,EQ,13-Oct-10,2,1,INE956G01038,2,0.0,0.147,0.853,0.2263,350.0,366.45001220703125,353.3500061035156,351.8999938964844,351.8999938964844,1411097.0,409.0800048828125,422.1300048828125,399.74000244140626,409.9700012207031,409.9700012207031,956495.2,bullish
394,394,4695,2023-03-31,BEL receives export orders worth approximately $52 million in the month of March 2023,BEL,Bharat Electronics Limited,Computers - Hardware,Computers - Hardware,EQ,19-Jul-00,1,1,INE263A01024,1,0.0,0.128,0.872,0.2263,94.25,98.44999694824219,95.80000305175781,97.55000305175781,96.39241790771484,64455094.0,111.10999908447266,112.8,109.50999908447265,110.96000213623047,109.52470397949219,31627515.0,bearish
395,395,4711,2023-04-01,"NCC gets 5 new orders worth Rs 1,919 crore from state & central agencies",NCC,NCC Limited,Construction & Contracting - Civil,Construction & Contracting - Civil,EQ,14-Oct-03,2,1,INE868B01028,2,0.0,0.147,0.853,0.2263,107.0,108.5,105.75,106.0999984741211,104.59406280517578,6102915.0,124.62999877929687,127.24999694824218,121.66000061035156,125.00999908447265,123.23566436767578,7429558.4,bullish
396,396,4733,2023-04-03,"TCS has been selected by Bane NOR, the Norwegian government agency to strengthen identity and access management across its digital landscape",TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.103,0.897,0.3182,3224.949951171875,3224.949951171875,3185.5,3200.0,3145.38720703125,1521830.0,3790.9599609375,3812.05,3750.4,3780.699951171875,3716.176708984375,1960470.2,bullish
397,397,4738,2023-04-03,"NSE, BSE Closed On 4 &7 April
On Account Of Mahavir Jayanti,
Good Friday",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.195,0.805,0.4404,435.0,453.6000061035156,444.8500061035156,449.5,443.0639953613281,1122467.0,508.94000244140625,520.2600036621094,499.6700073242188,508.40000610351564,501.12067260742185,1079797.4,bullish
398,398,4742,2023-04-03,"City gas cos see selling as gas price kept unchanged, stocks down up to 7%

OPEC+ cutting prodn drags OMC stocks while upstream companies rise

HPCL, BPCL & IOC slip while ONGC & Oil India rise on Crude surge",BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.169,0.0,0.831,-0.7096,338.0,338.0,327.0,329.95001220703125,311.58990478515625,9432372.0,411.3799987792969,413.2699951171875,405.69000244140625,408.8400024414062,386.0900573730469,5194982.4,bearish
399,399,4744,2023-04-03,"Tejas Networks rises more than 5% on the Rs 700 cr order win from BSNL

GMR, Voda Idea, IEX, Bandhan Bank, Laurus, Delta Corp are top Midcap gainers

BSE companies gain market cap of more than Rs 1.5 lakh cr on Monday",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.188,0.812,0.8402,435.0,453.6000061035156,444.8500061035156,449.5,443.0639953613281,1122467.0,508.94000244140625,520.2600036621094,499.6700073242188,508.40000610351564,501.12067260742185,1079797.4,bullish
400,400,4778,2023-04-05,"#MarketAtClose 
ITC reverses Monday’s losses, ends Wednesday session with a gain of 2%

Midcap it names like L&T Tech, Coforge see short covering, stocks up 6% each

City gas companies surge as rpts suggest Cabinet to consider Parikh Panel Recos",ITC,ITC Limited,,,EQ,23-Aug-95,1,1,INE154A01025,1,0.061,0.132,0.807,0.4939,378.8999938964844,387.04998779296875,384.20001220703125,386.3999938964844,378.4753112792969,11608424.0,456.65000610351564,461.25999755859374,453.80999755859375,458.3,448.9007202148438,11665204.4,bullish
401,401,4785,2023-04-06,"KEC International bags new orders of ₹1,213 crore",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0.0,0.0,1.0,0.0,460.0,471.20001220703125,464.6499938964844,467.95001220703125,465.7466735839844,371072.0,545.2700012207031,551.1,540.2899963378907,546.4,543.8272888183594,307130.0,bullish
402,402,4798,2023-04-06,From ANI | Air Force signs contract with BEL for Indigenous Electronic Warfare system,BEL,Bharat Electronics Limited,Computers - Hardware,Computers - Hardware,EQ,19-Jul-00,1,1,INE263A01024,1,0.155,0.0,0.845,-0.296,97.5999984741211,99.0,98.75,98.75,97.57817840576172,11440418.0,113.55999908447265,115.88999938964844,112.51000213623047,114.60000152587891,113.24008636474609,35205553.6,bullish
403,403,4799,2023-04-06,"NSE, BSE Closed On 7th April 0n
Account Of Good Friday",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.225,0.775,0.4404,450.0,457.70001220703125,450.0,450.29998779296875,443.8525390625,569583.0,515.8599975585937,529.0000061035156,511.610009765625,521.05,513.5895446777344,1022218.0,bullish
404,404,4835,2023-04-10,IRB InvIT Fund's #Gross toll #revenue up 9% at Rs 81.3 cr Vs Rs 74.6 cr (YoY),IRB,IRB Infrastructure Developers Limited,Construction & Contracting - Real Estate,Construction & Contracting - Real Estate,EQ,25-Feb-08,10,1,INE821I01014,10,0.0,0.0,1.0,0.0,25.75,26.399999618530273,26.100000381469727,25.899999618530273,25.717243194580078,8288487.0,29.879999923706055,30.64000015258789,29.589999771118165,30.25,30.036548233032228,15924102.2,bullish
405,405,4853,2023-04-11,"BSE companies gain market cap of more than Rs 1,30 lakh cr",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.236,0.764,0.5267,459.5,469.70001220703125,458.5,463.20001220703125,456.56787109375,677194.0,533.3,547.2400085449219,530.0600036621094,540.4800048828125,532.7413513183594,920405.4,bearish
406,406,4877,2023-04-12,BSE companies gain market cap of more than Rs 1 lakh cr,BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.254,0.746,0.5267,466.1000061035156,472.8999938964844,456.1000061035156,462.29998779296875,455.68072509765625,608237.0,542.5200012207031,554.0700073242188,537.9400024414062,546.75,538.9215698242188,790518.0,bearish
407,407,4881,2023-04-12,BHEL & NPCIL signs MoU for collaboration for Pressurised Heavy Water Reactor (PHWR) technology based nuclear power plants,BHEL,Bharat Heavy Electricals Limited,Engineering - Heavy,Engineering - Heavy,EQ,11-Nov-03,2,1,INE257A01026,2,0.08,0.0,0.92,-0.1027,74.0,74.19999694824219,71.5,71.6500015258789,71.36296844482422,30215325.0,85.08000030517579,86.45999908447266,83.69000091552735,84.68000030517578,84.3407699584961,30225772.8,bullish
408,408,4886,2023-04-12,Maruti Suzuki ties up with IDFC First Bank to offer personalised car finance options,IDFC,IDFC Limited,Finance - Term Lending Institutions,Finance - Term Lending Institutions,EQ,12-Aug-05,10,1,INE043D01016,10,0.0,0.0,1.0,0.0,77.25,77.5999984741211,76.3499984741211,77.4000015258789,77.4000015258789,2358671.0,94.27999877929688,94.97999877929688,92.9,93.82000122070312,93.82000122070312,3851212.2,bullish
409,409,4888,2023-04-12,"TCS reports #Q4 earnings

⭕️ Consolidated Net Profit At ₹11,392 Cr Vs CNBC-TV18 Poll Of ₹11,562 Cr",TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.153,0.847,0.4404,3227.949951171875,3260.949951171875,3180.0,3241.64990234375,3186.326416015625,2417727.0,3869.47998046875,3910.510009765625,3836.07998046875,3875.869970703125,3809.72265625,2570010.4,bearish
410,410,4892,2023-04-12,"TCS sees 'disciplined' net addition of 821 employees in Q4, attrition eases to lowest in three quarters",TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.131,0.116,0.754,-0.0772,3227.949951171875,3260.949951171875,3180.0,3241.64990234375,3186.326416015625,2417727.0,3869.47998046875,3910.510009765625,3836.07998046875,3875.869970703125,3809.722705078125,2570010.4,bearish
411,411,4893,2023-04-12,TCS Q4 in charts: Dollar revenue and margins miss estimates,TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.151,0.0,0.849,-0.1531,3227.949951171875,3260.949951171875,3180.0,3241.64990234375,3186.326416015625,2417727.0,3869.47998046875,3910.510009765625,3836.07998046875,3875.869970703125,3809.722509765625,2570010.4,bearish
412,412,4894,2023-04-12,"TCS campus placements: Tech giant plans to hire 40,000 freshers in FY24",TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.0,1.0,0.0,3227.949951171875,3260.949951171875,3180.0,3241.64990234375,3186.326171875,2417727.0,3869.47998046875,3910.510009765625,3836.07998046875,3875.869970703125,3809.7224609375,2570010.4,bearish
413,413,4934,2023-04-17,"FMCG companies including Nestle, Britannia & ITC see buying, up 1-4%

Cement stocks continue to move higher on Improved Demand, India Cements up 3%

RBL, Union Bank, AB Capital, City Union Bank, BoB are top Midcap gainers",ITC,ITC Limited,,,EQ,23-Aug-95,1,1,INE154A01025,1,0.038,0.124,0.838,0.5267,392.8999938964844,402.0,397.0,400.1499938964844,391.9433288574219,11041243.0,469.7399963378906,474.9599975585937,467.1300048828125,472.2399963378906,462.55482788085936,12953190.6,bearish
414,414,4957,2023-04-18,"CRISIL records 20% profit in first quarter of CY23, margin rises over 100 basis points",CRISIL,CRISIL Limited,Miscellaneous,Miscellaneous,EQ,28-Jun-95,1,1,INE007A01025,1,0.0,0.172,0.828,0.4404,3530.89990234375,3581.10009765625,3315.050048828125,3390.449951171875,3349.24169921875,106537.0,4135.739990234375,4211.380029296875,4069.839990234375,4147.839990234375,4097.426220703125,94930.0,bearish
415,415,4964,2023-04-19,"ITC sees a sharp recovery, stock up more than 1% from intra-day lows, hovers around 52-week high of ₹402/sh",ITC,ITC Limited,,,EQ,23-Aug-95,1,1,INE154A01025,1,0.096,0.0,0.904,-0.2023,396.04998779296875,401.3500061035156,397.70001220703125,398.75,390.5720520019531,9744202.0,474.1499938964844,479.57000122070315,471.94000244140625,476.50999755859374,466.7372619628906,12864821.4,bullish
416,416,4987,2023-04-19,NBCC secures a #project worth Rs 208 cr from #PWD Puducherry,NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.344,0.656,0.4939,38.25,38.95000076293945,38.54999923706055,38.099998474121094,37.70011520385742,5552451.0,45.56999969482422,46.7,45.07000045776367,45.84000015258789,45.358882141113284,8996980.8,bullish
417,417,5030,2023-04-21,SPARC Shareholding | Rekha Jhujnjhunwala’s name appears in March Shareholding with 1.94% stake,SPARC,Sun Pharma Advanced Research Company Limited,Misc,Misc,EQ,18-Jul-07,1,1,INE232I01014,1,0.0,0.0,1.0,0.0,195.0,197.5,192.75,194.3000030517578,194.3000030517578,634139.0,229.62999877929687,234.6699981689453,226.59000244140626,230.6699981689453,230.6699981689453,1061492.4,bullish
418,418,5033,2023-04-21,PFC approves ₹633 cr EV Financing Facility for BluSmart mobility,PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0.0,0.231,0.769,0.4019,128.16000366210938,128.1999969482422,124.63999938964844,125.36000061035156,118.92210388183594,6926976.0,156.12799987792968,157.96799926757814,153.09600067138672,154.72000122070312,146.77431030273436,13422481.0,bullish
419,419,5034,2023-04-21,"ITC pips #HDFC to become the 7th largest firm by Mcap, stock at record high",ITC,ITC Limited,,,EQ,23-Aug-95,1,1,INE154A01025,1,0.0,0.0,1.0,0.0,400.29998779296875,409.0,404.20001220703125,408.25,399.877197265625,14252204.0,476.9499938964844,482.7200012207031,475.27000122070314,480.30999755859375,470.459326171875,11451823.0,bullish
420,420,5061,2023-04-24,"Bank of Maharashtra surges 10% after a healthy set of earnings for Q4

Persistent Systems, OFSS & Dalmia Bharat close in the green ahead of earnings",OFSS,Oracle Financial Services Software Limited,Computers,Computers,EQ,28-Jun-02,5,1,INE881D01027,5,0.0,0.105,0.895,0.4019,3311.199951171875,3426.10009765625,3394.0,3417.35009765625,3209.964111328125,138882.0,3941.5400390625,4009.930029296875,3921.32001953125,3978.65,3737.200927734375,91932.6,bullish
421,421,5074,2023-04-24,"| IIFL Securities reports Q4 earnings.

◼️Net profit up 9.4% at Rs 86.3 cr Vs Rs 79 cr (YoY)

◼️Revenue up 12% at Rs 342.1 cr Vs Rs 305.4 cr (YoY)

◼️Board declares an interim #dividend of Rs 3/share for #FY23",IIFL,IIFL Finance Limited,Finance,Finance,EQ,17-May-05,2,1,INE530B01024,2,0.0,0.118,0.882,0.6249,455.95001220703125,472.75,457.0,454.8500061035156,451.8797912597656,562152.0,551.2700012207031,562.1099975585937,544.5400024414063,548.65,545.0672607421875,435141.8,bullish
422,422,5089,2023-04-25,The cigarette major ITC pipped the market capitalisation of Infosys after overtaking home finance lender HDFC Ltd in Friday's trade,ITC,ITC Limited,,,EQ,23-Aug-95,1,1,INE154A01025,1,0.0,0.0,1.0,0.0,408.70001220703125,413.54998779296875,409.04998779296875,411.54998779296875,403.1095275878906,8840188.0,483.00999755859374,487.7099975585937,480.27000122070314,485.2099975585937,475.2588256835937,10996155.2,bullish
423,423,5112,2023-04-26,"Gujarat state PSUs buzzing in trade, GSPL, GNFC up more than 5% after Guj govt announces policy w.r.t shareholder returns",GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Fertilisers,Fertilisers,EQ,17-May-95,10,1,INE113A01013,10,0.0,0.0,1.0,0.0,552.2000122070312,595.0,575.0,587.0,559.9430541992188,12865595.0,643.8300048828125,655.960009765625,634.6800048828125,647.160009765625,617.3300903320312,3207965.0,bearish
424,424,5118,2023-04-26,"KEC International bags #orders worth ₹1,017 crore",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0.0,0.241,0.759,0.2263,462.20001220703125,467.8500061035156,452.5,453.3500061035156,451.2154235839844,464617.0,567.9,570.6400024414063,556.3899963378906,558.95,556.3182006835938,539299.2,bullish
425,425,5127,2023-04-26,GNFC says that it will work out as per guidelines issued by Gujarat #government. It will submit necessary updates to stock exchange in due course of time,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Fertilisers,Fertilisers,EQ,17-May-95,10,1,INE113A01013,10,0.0,0.0,1.0,0.0,552.2000122070312,595.0,575.0,587.0,559.9430541992188,12865595.0,643.8300048828125,655.960009765625,634.6800048828125,647.160009765625,617.3300903320312,3207965.0,bearish
426,426,5128,2023-04-26,"Market breadth slightly favours advances, advance-decline ratio at 5:4

BSE companies add market cap of more than ₹80,000 crore on Wednesday",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.111,0.889,0.3626,500.0,509.5,498.8999938964844,499.25,492.1016845703125,2607543.0,557.1400024414063,570.7600036621094,550.6300048828125,561.5100036621094,553.4702453613281,1849024.2,bullish
427,427,5133,2023-04-26,"IIFL Finance reports #Q4 earnings

⭕️ Net Profit up 16.7% at ₹269.2 cr vs ₹230.7 cr (YoY)

⭕️ NII up 2.2% at ₹700.6 cr vs ₹685.7 cr (YoY)

⭕️ IIFL board approves raising funds worth ₹10,000 cr via NCDs on private placement basis",IIFL,IIFL Finance Limited,Finance,Finance,EQ,17-May-05,2,1,INE530B01024,2,0.0,0.158,0.842,0.7579,463.1499938964844,475.79998779296875,466.20001220703125,474.1000061035156,471.00408935546875,920404.0,551.6500061035156,562.8099914550781,545.2,551.6899963378906,548.0874084472656,555831.2,bullish
428,428,5175,2023-04-27,HFCL bags #purchase orders of Rs 66 cr from Reliance Retail to supply optical #fiber cables,HFCL,HFCL Limited,Telecommunications - Equipment,Telecommunications - Equipment,EQ,09-Mar-11,1,1,INE548A01028,1,0.0,0.0,1.0,0.0,63.099998474121094,63.79999923706055,63.349998474121094,62.900001525878906,62.72953796386719,2308508.0,74.87999877929687,76.14000015258789,74.06999969482422,75.17000045776368,74.9662857055664,4265574.2,bullish
429,429,5198,2023-04-28,"MRPL reports #Q4 results. 

▶️Net profit at ₹1,913.4 cr  vs loss of ₹195 cr (QoQ)

▶️Revenue down 4.4% at ₹25,400.9 cr  vs ₹26,557.5 cr (QoQ)

▶️EBITDA at ₹3,490.2 cr  vs ₹287.4 cr (QoQ)

▶️EBITDA margin at 13.7% vs 1.1% (QoQ)",MRPL,Mangalore Refinery and Petrochemicals Limited,Refineries,Refineries,EQ,07-Jan-05,10,1,INE103A01014,10,0.053,0.067,0.88,0.1531,61.45000076293945,66.30000305175781,60.400001525878906,64.25,63.890357971191406,52371104.0,66.15,69.3,65.81000061035157,68.18000030517578,67.79835968017578,17664388.4,bearish
430,430,5216,2023-04-29,"IDBI Bank reports Q4 earnings.

◼️Net profit up 64.1% at Rs 1,133.4 cr Vs Rs 691 cr (YoY)

◼️NII up 35.3% at Rs 3,279.6 cr Vs Rs 2,420.5 cr (YoY)",IDBI,IDBI Bank Limited,Banks - PSU,Banks - PSU,EQ,20-Sep-95,10,1,INE008A01015,10,0.0,0.091,0.909,0.4404,54.54999923706055,55.599998474121094,54.54999923706055,54.650001525878906,53.706947326660156,9847582.0,63.45,64.73999938964843,62.79999923706055,63.75999984741211,62.6597412109375,8888529.0,bullish
431,431,5217,2023-04-29,"IDBI Bank reports Q4 earnings.

◼️Gross NPA at Rs 10,969.3 cr Vs Rs 23,535.1 cr (QoQ)

◼️Net NPA at Rs 1,494.7 cr Vs Rs 1,595.6 cr (QoQ)

◼️Gross NPA at 6.38% Vs 13.82% (QoQ)

◼️Net NPA at 0.92% Vs 1.08% (QoQ)",IDBI,IDBI Bank Limited,Banks - PSU,Banks - PSU,EQ,20-Sep-95,10,1,INE008A01015,10,0.0,0.0,1.0,0.0,54.54999923706055,55.599998474121094,54.54999923706055,54.650001525878906,53.706947326660156,9847582.0,63.45,64.73999938964843,62.79999923706055,63.75999984741211,62.6597412109375,8888529.0,bullish
432,432,5218,2023-04-29,"RBL Bank reports Q4 earnings.  

◼️Gross NPA at Rs 2,419.9 cr Vs Rs 2,468.7 cr (QoQ) 

◼️Net NPA at Rs 772.5 cr Vs Rs 789.9 cr (QoQ) 

◼️Net NPA at 1.10% Vs 1.18% (QoQ)  

◼️Provisions down 41.5% at Rs 234.7 cr Vs Rs 400.7 cr (YoY)",RBL,Rane Brake Lining Limited,Auto Ancillaries,Auto Ancillaries,EQ,20-Jun-08,10,1,INE244J01017,10,0.0,0.0,1.0,0.0,714.0499877929688,718.0499877929688,709.0,708.9500122070312,689.2152709960938,4566.0,845.5800048828125,860.4000122070313,838.6700073242188,849.7699951171875,826.11533203125,5695.0,bullish
433,433,5224,2023-04-29,"GHCL reports Q4 earnings.

◼️Net profit down 16.7% at Rs 226.6 cr Vs Rs 272 cr (YoY)

◼️Revenue up 6.3% at Rs 1,119.2 cr Vs Rs 1,053 cr (YoY)

◼️EBITDA up 5.5% at Rs 348.3 cr Vs Rs 330.1 cr (YoY)

◼️Margin at 31.1% Vs 31.4% (YoY)",GHCL,GHCL Limited,Chemicals,Chemicals,EQ,31-Jul-03,10,1,INE539A01019,10,0.0,0.059,0.941,0.4404,485.95001220703125,493.8500061035156,486.8500061035156,484.6499938964844,468.3176574707031,228819.0,590.0200012207031,595.1700012207032,578.1299987792969,582.9499938964843,563.305029296875,166564.2,bullish
434,434,5246,2023-05-02,"M&M April total tractor sales down 11% at 36,405 units vs 40,939 units (YoY)",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.0,0.0,1.0,0.0,1230.0,1240.800048828125,1230.0999755859375,1237.300048828125,1224.46826171875,2607580.0,1459.0400146484376,1468.7800048828126,1447.9500244140625,1463.87001953125,1448.6885498046875,2147921.6,bearish
435,435,5248,2023-05-02,"NCC bags 6 orders worth ₹3,344 cr in April",NCC,NCC Limited,Construction & Contracting - Civil,Construction & Contracting - Civil,EQ,14-Oct-03,2,1,INE868B01028,2,0.0,0.213,0.787,0.2263,120.9000015258789,123.5,122.25,122.5999984741211,120.85987091064453,7000806.0,140.84000091552736,143.98999938964843,139.23999938964843,142.21999969482422,140.2013946533203,7206174.0,bullish
436,436,5250,2023-05-02,"NMDC April Business Update |

-Production up 11.4% at 3.51 mt vs 3.15 mt (YoY)

-Sales up 9.9% at 3.43 mt vs 3.12 mt (YoY)",NMDC,NMDC Limited,Mining & Minerals,Mining & Minerals,EQ,03-Mar-08,1,1,INE584A01023,1,0.0,0.0,1.0,0.0,108.9000015258789,110.4000015258789,108.5,109.8499984741211,104.68964385986328,7249819.0,131.08999938964843,131.7300003051758,129.93999938964845,130.80999908447265,124.66502075195312,6085167.6,bullish
437,437,5251,2023-05-02,NBCC bags order worth ₹749.28 cr from Ministry of Housing & Urban Affairs,NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.147,0.853,0.2263,39.5,40.599998474121094,39.650001525878906,40.04999923706055,39.6296501159668,10429591.0,46.40999908447266,47.50999984741211,46.25,46.73999938964844,46.24943542480469,7687910.4,bullish
438,438,5264,2023-05-02,"RBL, Kotak Bank slips despite steady Q4, IDFC First Bank gains on strong earnings

IndiaMart sees a strong move on the upside as Q4 earnings come in-line

Newgen Software surges 12% after reporting a strong set of earnings",IDFC,IDFC Limited,Finance - Term Lending Institutions,Finance - Term Lending Institutions,EQ,12-Aug-05,10,1,INE043D01016,10,0.0,0.278,0.722,0.9062,89.75,92.19999694824219,90.0,90.6500015258789,90.6500015258789,19908135.0,101.75,103.55999908447265,101.28000030517578,102.93999938964843,102.93999938964843,10932990.4,bullish
439,439,5265,2023-05-02,"DCM Shriram reports #Q4 earnings

⭕️ Net Profit down 53.5% at Rs 186.7 cr vs Rs 401 cr (YoY)

⭕️ Revenue down 1% at Rs 2,848.7 cr vs Rs 2,873.3 cr (YoY)

⭕️ EBITDA down 45.4% at Rs 346.3 cr vs Rs 634.6 cr (YoY)

⭕️ Margin At 12.2% vs 22.1% (YoY)",DCM,DCM  Limited,Diversified,Diversified,EQ,29-Mar-95,10,1,INE498A01018,10,0.0,0.054,0.946,0.4404,65.0,65.0,64.0,64.30000305175781,64.30000305175781,25379.0,78.48000030517578,78.82000122070312,76.48000030517578,77.30999984741212,77.30999984741212,43427.2,bullish
440,440,5274,2023-05-02,"M&M Fin #April Biz Update: Overall #disbursement at Rs 3,775 cr, up 39% (YoY)

◼️Business #assets at Rs 83,900 cr, up 1.4% (MoM)

◼️Collection Efficiency (#CE) at 92% Vs 90% (YoY)

◼️Stage-3 and Stage-2 assets remained #rangebound (MoM",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.0,0.104,0.896,0.4939,1230.0,1240.800048828125,1230.0999755859375,1237.300048828125,1224.46826171875,2607580.0,1459.0400146484376,1468.7800048828126,1447.9500244140625,1463.87001953125,1448.6885498046875,2147921.6,bearish
441,441,5276,2023-05-02,"| KEI Industries reports Q4 earnings.

◼️Net profit up 19.1% at Rs 138 cr Vs Rs 116 cr (YoY)

◼️Revenue up 9.1% at Rs 1,954.5 cr Vs Rs 1,792.1 cr (YoY)

◼️EBITDA up 18.5% at Rs 203.7 cr Vs Rs 171.9 cr (YoY)

◼️Margin at 10.4% Vs 9.6% (YoY)",KEI,KEI Industries Limited,Cables,Cables,EQ,23-Mar-06,2,1,INE878B01027,2,0.0,0.058,0.942,0.4404,1924.0,1940.0,1825.5,1883.5,1881.4296875,222312.0,2211.889990234375,2251.710009765625,2181.0300048828126,2229.4300048828127,2226.9794921875,429660.4,bearish
442,442,5301,2023-05-03,"SJVN bags a 200 MW grid-connected solar power #project worth Rs 1,200 crore in Khavda Solar Park, Gujarat",SJVN,SJVN Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,20-May-10,10,1,INE002L01015,10,0.0,0.106,0.894,0.2263,35.25,38.400001525878906,37.099998474121094,38.20000076293945,37.5562744140625,22608506.0,42.17999954223633,43.640000915527345,41.72999954223633,43.05999984741211,42.33437576293945,12644909.8,bearish
443,443,5303,2023-05-03,"ABB India reports #Q1 earnings.  

◼️Net profit down 34.4% at Rs 244.9 cr Vs Rs 373.1 cr (YoY)

◼️Revenue up 22.5% at Rs 2,411.2 cr Vs Rs 1,968.4 cr (YoY)

◼️EBITDA up 52% at Rs 285.3 Cr Vs Rs 187.9 cr (YoY)

◼️Margin at 11.8% Vs 9.5% (YoY)",ABB,ABB India Limited,Electric,Electric,EQ,08-Feb-95,2,1,INE117A01022,2,0.0,0.058,0.942,0.4404,3443.0,3480.0,3455.0,3453.60009765625,3449.220458984375,359375.0,4050.0,4113.47998046875,4019.92998046875,4092.310009765625,4084.94384765625,464384.8,bullish
